left_ratio_x,right_ratio_x,avg_ratio_x,avg_width,eye_distance,normalized_x,screen_x,screen_y
-0.5153399316231675,0.5710626059867536,0.027861337181793067,100.0822002569096,236.62933730451175,0.6033215522766113,221,50
-0.49848055020623266,0.5641002922031965,0.0328098709984819,100.66144582172979,234.84609340592317,0.6040333807468414,221,50
-0.5125880120571547,0.5801602142706558,0.033786101106750566,101.24091720309056,236.13647863860675,0.604040801525116,221,50
-0.5118476036026484,0.5832048986114333,0.03567864750439248,100.85589637826632,236.42690700369445,0.6042942404747009,221,50
-0.512375400462404,0.5860970908160689,0.03686084517683241,101.29326857256669,237.0626607980593,0.6045500934123993,221,50
-0.5128730658856874,0.5764595103394128,0.031793222226862705,101.20161499496837,236.48343663864844,0.6047929227352142,221,50
-0.5200934837262798,0.5785478403317585,0.029227178302739354,100.49068327606787,237.2490492251964,0.6047957539558411,221,50
-0.5148834335649669,0.5749086801396436,0.030012623287338336,101.51408637248238,236.48774306753822,0.6053365468978882,221,50
-0.5082618382925119,0.567755437578105,0.02974679964279653,100.13469416701568,236.33207561382793,0.6056295931339264,221,50
-0.5109119771433231,0.5683973018764539,0.028742662366565364,100.38302896091878,236.65516674522055,0.6055532395839691,221,50
-0.5047832029202534,0.5625702154553376,0.028893506267542113,101.5284065292883,235.80243695968008,0.605534702539444,221,50
-0.5094037679155022,0.5612386680513249,0.025917450067911352,101.09146531607011,236.1729804414202,0.6056555211544037,221,50
-0.5034755368471103,0.5622624022059318,0.029393432679410747,101.06844886826478,236.71281009403845,0.6057282090187073,221,50
-0.5041797947705204,0.5773679800120228,0.036594092620751195,101.69525000666174,237.24486171554472,0.6057538390159607,221,50
-0.5036234500769929,0.5772585368541497,0.0368175433885784,100.96944430951595,237.7138954769761,0.6057412028312683,221,50
-0.5075595085366219,0.5754917899678736,0.03396614071562587,101.85500708618616,237.71492483740062,0.605685830116272,221,50
-0.5102829134783116,0.5581037576002114,0.0239104220609499,101.79091759205352,237.18646818793513,0.6057052910327911,221,50
-0.5076161134220392,0.5857992565025775,0.039091571540269154,100.45771863624307,238.66153020656932,0.6055221855640411,221,50
-0.5056231576261909,0.5839688946102822,0.039172868492045654,100.56133839785083,238.28565538653498,0.6056093871593475,221,50
-0.5083195115950695,0.5759674532547265,0.03382397082982852,100.57115468313182,238.3788349461857,0.6056097149848938,221,50
-0.5053622727924449,0.5831978410094218,0.03891778410848845,101.25396680979108,237.74912148849532,0.6060046851634979,221,50
-0.5055412591892724,0.5750122738080123,0.03473550730936997,101.02392854989273,238.7853507186562,0.6061415374279022,221,50
-0.5135646930808284,0.5745639323933885,0.030499619656280064,100.41676702447123,238.67836946816018,0.6059516370296478,221,50
-0.5151369007232004,0.5690617201790765,0.026962409727938064,100.29491513813036,238.83159617158626,0.606192409992218,221,50
-0.5071198070261482,0.5754549911291191,0.03416759205148545,101.68003564397158,238.17347441516318,0.6062935590744019,221,50
-0.5084286015491163,0.5725767375054595,0.03207406797817158,101.5849670641413,237.67302899580906,0.6062561869621277,221,50
-0.513524017715228,0.584857913014937,0.03566694764985445,101.03960525895313,238.7670710094688,0.606243908405304,221,50
-0.5190976591352711,0.5700856978810633,0.025494019372896137,100.00107960423878,238.57555865008356,0.6060696244239807,221,50
-0.5084520051360768,0.5729158738671009,0.03223193436551203,102.07029248882299,237.56426934409288,0.6064050495624542,221,50
-0.5049087610338859,0.5890355569391669,0.04206339795264047,101.7791572768459,238.370226725105,0.6064943075180054,221,50
-0.5205717792153799,0.5556167954441485,0.017522508114384328,100.99021873674542,239.27600849664907,0.603591650724411,392,50
-0.5272968753863387,0.55321725611811,0.012960190365885638,102.08162054645811,240.7795249300081,0.6034473180770874,392,50
-0.5329023982566865,0.5501808424052387,0.008639222074276087,102.28908860980559,240.06751109970236,0.6028425991535187,392,50
-0.550089648752241,0.5551773371244915,0.0025438441861252437,100.29594481912281,238.40110863445247,0.6021061837673187,392,50
-0.4861279312305883,0.4871197606248386,0.0004959146971251494,104.35178953050809,225.91448900401525,0.6023471653461456,392,50
-0.5355552069311048,0.5162104174373282,-0.009672394746888302,99.0533155087989,231.7392118506297,0.5994197130203247,392,50
-0.5348953744086009,0.5719281735712338,0.018516399581316456,98.98481996077267,236.0823203851817,0.5998814404010773,392,50
-0.5449432085080398,0.5530403911474127,0.004048591319686434,99.28058465374974,238.48515166895538,0.5985589325428009,392,50
-0.5336556457776865,0.5560573349520407,0.011200844587177072,100.68449048986687,239.41857516552216,0.5984216928482056,392,50
-0.5331738014594581,0.5667961812073593,0.016811189873950583,100.42663636958983,240.08417445692314,0.5982232689857483,392,50
-0.5224312319691119,0.5643246630201597,0.020946715525523907,101.00751465434908,239.6142688572264,0.5981109440326691,392,50
-0.5216837380886777,0.5547995017913016,0.016557881851311906,101.19109661743393,239.53208428411796,0.5977783799171448,392,50
-0.5145261897767652,0.5563521894695167,0.020912999846375735,100.51685113984695,238.5316542890091,0.5976976454257965,392,50
-0.5159991644668438,0.5538162730011962,0.018908554267176192,100.17413168322256,238.83863813716974,0.5975999534130096,392,50
-0.531510153510873,0.54872667134097,0.008608258915048461,100.80782507920162,239.06570689987885,0.5974448025226593,392,50
-0.5231825173360378,0.5596100179103274,0.01821375028714478,101.23295182546278,238.5212761812776,0.5976569950580597,392,50
-0.5185098359111797,0.5572772122795784,0.019383688184199332,99.9757950652387,238.21004327612195,0.5976974666118622,392,50
-0.5197467907244551,0.5457128713055407,0.012983040290542813,100.8820621568284,238.19757997080742,0.5977717339992523,392,50
-0.5319558966073361,0.5477622884546149,0.007903195923639417,101.13427126736393,238.4944381391336,0.5978432893753052,392,50
-0.5301504742270493,0.5549905919789533,0.01242005887595199,101.78349271033147,238.6306882649963,0.5982889235019684,392,50
-0.5335438895190158,0.548550844229973,0.007503477355478627,101.14462536886049,237.90182083111975,0.5981906056404114,392,50
-0.5297807504930866,0.5542283441896917,0.012223796848302548,101.79420719044683,239.0281092573488,0.598796159029007,392,50
-0.5343326109251271,0.5522988970338351,0.008983143054353993,101.66839437082214,238.80614722523364,0.5990093946456909,392,50
-0.5312467947355366,0.5651220854336392,0.01693764534905129,101.1738562885846,239.27578066535847,0.5985449850559235,392,50
-0.5263977264634121,0.5648244719481997,0.01921337274239382,102.46035947365276,240.7854806328655,0.597287505865097,392,50
-0.5355794689675877,0.5538248181078795,0.009122674570145928,101.67684714615538,240.26740622294963,0.5960756838321686,392,50
-0.5380707987468372,0.5549311243671964,0.008430162810179609,102.15275076605371,240.0580220239733,0.594941109418869,392,50
-0.529561114846484,0.5590729990411544,0.014755942097335162,100.90251767562685,240.57914256429984,0.5940582156181335,392,50
-0.5500413077628037,0.5329704404071591,-0.00853543367782228,103.2577021181228,239.98348365130394,0.5897787511348724,563,50
-0.554420508848135,0.5333130700603268,-0.010553719393904093,103.78762203656976,239.8228429677542,0.5893078148365021,563,50
-0.5498990020276454,0.5380176532986595,-0.0059406743644929705,102.47363326666087,240.2909827510719,0.5888341069221497,563,50
-0.5535626115967932,0.5380210740711248,-0.007770768762834224,101.36517235695504,240.01936243668607,0.5876653492450714,563,50
-0.5544427782505568,0.5343797953516944,-0.010031491449431162,102.02263370011167,241.06423454554843,0.5871055424213409,563,50
-0.552552862454941,0.5614507392576848,0.004448938401371949,101.39914061652055,242.01323261780823,0.5865687429904938,563,50
-0.5514560210592041,0.548238621973834,-0.0016086995426850548,101.43268392796139,241.9129022928938,0.5859925746917725,563,50
-0.5530048232520371,0.5516503521989897,-0.0006772355265237118,100.75838277567073,241.67047380942722,0.5857536196708679,563,50
-0.5496279302262926,0.5563083009649826,0.0033401853693449945,100.65769999297737,242.28476346328605,0.5858062207698822,563,50
-0.5491044579433537,0.5526970681041463,0.0017963050803962988,100.66352650553799,242.20902336163437,0.585760235786438,563,50
-0.5495662874093964,0.5561297290569248,0.0032817208237642115,101.99998299416005,242.71149169585922,0.585671454668045,563,50
-0.5502724396436988,0.5541292297497905,0.0019283950530458727,100.94453472929445,242.94140509949358,0.5857828557491302,563,50
-0.5470775358753731,0.5483672777565064,0.0006448709405666442,101.08403024343477,243.1871171331572,0.5856791436672211,563,50
-0.5431671007784636,0.5524290524612004,0.004630975841368401,100.51239450371386,242.8935537964548,0.5858225524425507,563,50
-0.5395607458136703,0.5477379909759588,0.00408862258114423,100.83404162007352,243.49574113764277,0.5857716202735901,563,50
-0.5446082024713793,0.5537773875146317,0.004584592521626185,101.20597619348754,242.85179395692487,0.5857883095741272,563,50
-0.5433019009214719,0.5506838454429342,0.0036909722607311735,100.91977466676356,243.04444832464446,0.5856993496417999,563,50
-0.5402993040357273,0.5487451785707549,0.004222937267513771,100.98873469276543,242.51733951980398,0.5855615735054016,563,50
-0.5422322258137261,0.5547562405426204,0.006262007364447153,100.78358946389935,242.77110962742145,0.5853649079799652,563,50
-0.5474647985618075,0.5555559397365415,0.004045570587366987,100.35592037107526,242.1879660368443,0.5850085318088531,563,50
-0.5386347514323131,0.5564044600695215,0.008884854318604196,100.57164775895129,242.26836212170605,0.5848725140094757,563,50
-0.5413832730193454,0.5539514629111032,0.006284094945878893,99.33633318256864,242.2908833607528,0.5848866701126099,563,50
-0.541112007822943,0.5527777817211003,0.005832886949078631,100.69396193230072,242.66728437906642,0.5848065316677094,563,50
-0.5427645065421512,0.5562747812974823,0.006755137377665532,101.2087505599606,242.12538239611533,0.584921807050705,563,50
-0.5405852619788797,0.5553081885498937,0.0073614632855070194,100.47057967896959,242.0315009338642,0.5849601030349731,563,50
-0.5449553009471374,0.5507139356764439,0.0028793173646532444,99.79642312103952,242.55347098727583,0.5847561061382294,563,50
-0.5475541821339771,0.5566135192152319,0.004529668540627418,99.99108212308069,242.3055665547601,0.5845086574554443,563,50
-0.5424326096447107,0.556491877198015,0.007029633776652111,101.42128107087453,242.16888724168865,0.5847903788089752,563,50
-0.5501235239388126,0.5553608110398387,0.0026186435505130556,101.51288986194004,242.23045505536064,0.5850051641464233,563,50
-0.5520971194149831,0.5505072630572925,-0.0007949281788453,101.91235694294322,242.3885222281095,0.5848257541656494,563,50
-0.5441484636436983,0.5492336893689208,0.00254261286261126,101.88050553545924,242.3800734482168,0.5847511291503906,563,50
-0.6198940815916792,0.48736219892572047,-0.06626594133297939,101.88929094996581,243.0958532826087,0.5821938216686249,735,50
-0.5871779649620708,0.4798316623063388,-0.05367315132786599,100.08030052606418,236.78345029125458,0.5818666517734528,735,50
-0.5637170162115446,0.5136189162631215,-0.025049049974211535,103.05330028953558,242.05828930484822,0.5831879675388336,735,50
-0.5838828981892632,0.5214853287204184,-0.03119878473442239,100.56730747137746,242.72119616569222,0.5833876729011536,735,50
-0.5701570998660914,0.5231743060156686,-0.023491396925211405,101.46061728954163,242.4968733561687,0.5832032263278961,735,50
-0.5772982379847669,0.5237809755333013,-0.0267586312257328,100.8175685743532,243.03588253123064,0.5828474462032318,735,50
-0.574596451545901,0.518216415971582,-0.028190017787159516,100.60708413406644,240.92648858384933,0.5829219818115234,735,50
-0.5733322703265905,0.5364793255084974,-0.018426472409046546,101.32345134498465,242.08194553550356,0.5820422470569611,735,50
-0.5859324102284148,0.5295139494268711,-0.028209230400771834,99.20987393493076,241.52988005004312,0.5816807448863983,735,50
-0.5854085313362025,0.5251554904202734,-0.030126520457964545,99.28195901196798,240.6645619553356,0.5821232497692108,735,50
-0.576438580676104,0.5224942159405119,-0.026972182367796027,99.48495682259463,241.40561044766807,0.5820015370845795,735,50
-0.5793398103379573,0.5133804793689183,-0.03297966548451953,101.05776466756473,241.92014999904146,0.5822988152503967,735,50
-0.5858186652149171,0.5197521505404579,-0.033033257337229616,100.53880538363549,242.66050101409942,0.5816972255706787,735,50
-0.5792864945757912,0.512780330149601,-0.033253082213095086,100.57991413037584,243.40237300595123,0.5820916593074799,735,50
-0.5628321274600977,0.5272060013716361,-0.017813063044230804,100.75756310062677,243.110350115649,0.5815406143665314,735,50
-0.5685536857093012,0.5315110376678225,-0.01852132402073936,100.76417051541026,242.57794668751745,0.581507533788681,735,50
-0.5751034374258286,0.5246578180274425,-0.02522280969919305,100.444909531953,241.74272814191207,0.581391304731369,735,50
-0.5697706234269514,0.5270759808097556,-0.0213473213085979,101.02293968730243,242.62791642644703,0.5815942883491516,735,50
-0.5674338500236343,0.5256556301890398,-0.020889109917297255,99.65736817244414,242.80998439333862,0.58140629529953,735,50
-0.5657643697343973,0.5276478955975403,-0.019058237068428463,100.10771364512622,242.08951676924036,0.5811881124973297,735,50
-0.5614671971565858,0.5172335365945585,-0.022116830281013633,101.04560126180806,242.16569356200506,0.5809021890163422,735,50
-0.5590991834363991,0.5165450527095131,-0.021277065363442982,100.69337973082942,240.95571272657781,0.5808634459972382,735,50
-0.5650088761869547,0.5152759723354562,-0.024866451925749267,101.321314782716,241.63710692828482,0.5813683867454529,735,50
-0.5889496644009342,0.5101064185675547,-0.03942162291668977,99.49952295049383,241.0104010413359,0.5805380344390869,906,50
-0.5871780200467697,0.5045393593523968,-0.041319330347186434,101.35353609331698,241.036978232313,0.5805104970932007,906,50
-0.5843504971570906,0.5103712145102233,-0.036989641323433686,99.48570035073439,240.9270085964478,0.5810124278068542,906,50
-0.5828131430647814,0.5145185053323265,-0.03414731886622746,99.6247990147484,240.74586852557937,0.581327348947525,906,50
-0.595035495514033,0.463071574833595,-0.065981960340219,99.47192950702487,230.44838668008163,0.581696629524231,906,50
-0.43967769176005606,0.49739194893689553,0.02885712858841974,102.47098172499264,217.9223885384874,0.5861136019229889,906,50
-0.5910512897551088,0.5128523343274769,-0.039099477713815944,97.36282588589027,239.13542879418458,0.5822993814945221,906,50
-0.5768270021571559,0.5226811281137144,-0.027072937021720755,99.04865387060639,241.32756777815234,0.5821340680122375,906,50
-0.5719917481642757,0.5249067556661913,-0.0235424962490422,99.9226242962616,240.8238645914505,0.5822957754135132,906,50
-0.5697510349849787,0.5085517076699191,-0.030599663657529808,100.3284051069763,240.8603916569263,0.5821243822574615,906,50
-0.5692114266373033,0.5185068053234163,-0.02535231065694349,99.68193827481811,240.4786784644182,0.5820129215717316,906,50
-0.5740409719196614,0.510655182547241,-0.03169289468621023,100.35495023218897,240.31664185545893,0.5816510915756226,906,50
-0.5773539017390472,0.5046761984337511,-0.03633885165264805,100.94292132855853,240.16455849122022,0.5813054144382477,906,50
-0.5756729844490173,0.5115525408852063,-0.032060221781905485,101.2784525926602,239.85208097261986,0.5814076662063599,906,50
-0.5744111994497805,0.5164522362959533,-0.0289794815769136,101.08041024158163,239.905250990459,0.5814534723758698,906,50
-0.572261266154237,0.5206974194402447,-0.02578192335699614,100.57314611286961,240.67930316827375,0.5817073881626129,906,50
-0.5796530680797276,0.5195289531904527,-0.03006205744463747,101.0800878232238,240.3852124741152,0.5815941095352173,906,50
-0.5743808625479452,0.5226626158008998,-0.025859123373522697,101.11879379784891,240.56872341601482,0.581758975982666,906,50
-0.5732673874798984,0.5169522108159137,-0.028157588331992334,100.65366244690672,240.734891507568,0.581892728805542,906,50
-0.5671230394496021,0.5289890910623496,-0.01906697419362624,100.11445166975801,242.51787127956163,0.5821217894554138,906,50
-0.5772073697658929,0.5169553513727405,-0.03012600919657621,100.79732426857055,240.9652914831412,0.5818641483783722,906,50
-0.5729001576198552,0.5156406871544811,-0.02862973523268708,100.25015593234306,241.54150242755472,0.5822855830192566,906,50
-0.576838151644437,0.5109700861462694,-0.0329340327490838,100.24914946242959,240.87301838053813,0.5822714567184448,906,50
-0.5922260438180795,0.48834603098777457,-0.05194000641515248,101.78829838338211,237.40687953065512,0.5746423602104187,1077,50
-0.5930919272946467,0.49479852690936205,-0.049146700192642306,102.73223811849087,237.4064691825478,0.5741286277770996,1077,50
-0.5796192788122256,0.4990938059679186,-0.04026273642215353,102.37299068830382,237.63497095845872,0.5740038156509399,1077,50
-0.580412699119346,0.502498167914424,-0.03895726560246099,102.88223977220719,237.98165616664622,0.574103444814682,1077,50
-0.5811606605152357,0.4998840549096618,-0.04063830280278696,102.60824818239163,238.1220606297646,0.5741243958473206,1077,50
-0.579632597457145,0.5013255649424154,-0.039153516257364795,103.34012109056312,238.77214723598837,0.5742304623126984,1077,50
-0.5774363403413645,0.5003405791255369,-0.03854788060791381,103.71196388052464,238.1980612512984,0.5745245814323425,1077,50
-0.5920124372506893,0.5094369224896215,-0.04128775738053392,101.92329992244363,239.39925257500906,0.5745940506458282,1077,50
-0.5865950030230546,0.4973647078166494,-0.04461514760320259,101.55617466613509,239.35237061645813,0.5747254192829132,1077,50
-0.5864068055992575,0.49559991289319544,-0.045403446353031035,102.37230534117704,239.65794098716975,0.5746557712554932,1077,50
-0.5852619268789129,0.49983352747725995,-0.04271419970082646,103.00630460747621,239.98492012877986,0.5749026536941528,1077,50
-0.5851268926295082,0.5015456987768366,-0.0417905969263358,102.97049272098438,240.19580942249289,0.5751287937164307,1077,50
-0.5923670032048117,0.4942031025222365,-0.04908195034128762,103.70756816603853,240.360276500241,0.5751495957374573,1077,50
-0.5913310088962666,0.5060082928211482,-0.04266135803755916,102.8904026113157,240.40591158750192,0.575427770614624,1077,50
-0.6081395904004302,0.4836041247332818,-0.0622677328335742,102.74336251436287,239.83537328583571,0.5753408074378967,1248,50
-0.6084165775709502,0.47769146659060635,-0.06536255549017195,102.00163791534393,239.68988136671254,0.5753352642059326,1248,50
-0.5991357169043585,0.482286728410393,-0.05842449424698276,102.18860006326913,239.38283032337588,0.574924886226654,1248,50
-0.602642222482076,0.4748101007417934,-0.06391606087014129,101.2892582476616,239.45664487900729,0.5750779807567596,1248,50
-0.5952573592365135,0.4773830882112709,-0.05893713551262128,102.05861318531936,239.60765815458413,0.5749695301055908,1248,50
-0.602976598714761,0.487011623754351,-0.057982487480204986,103.3048768958823,239.31874465866287,0.5752088725566864,1248,50
-0.6085032243021833,0.49570343636883285,-0.05639989396667522,101.97099362718713,238.8837532246892,0.5755717158317566,1248,50
-0.6040953942678053,0.48203454911028554,-0.0610304225787599,103.5289100435551,239.9069351646644,0.5756056308746338,1248,50
-0.6006860206652064,0.4842314910361166,-0.05822726481454488,103.90056947234228,240.00576329292727,0.5757895410060883,1248,50
-0.5984053390147174,0.4902930224451841,-0.05405615828476665,102.79807194948573,240.14488316585155,0.5759736597537994,1248,50
-0.5975002673758483,0.48539770663094517,-0.05605128037245155,103.51421244215271,239.5877308448006,0.5757608711719513,1248,50
-0.6033886725181493,0.49640193791467824,-0.05349336730173554,104.21664535016029,240.74525575055378,0.5761009752750397,1248,50
-0.5974897871257506,0.4950859576268887,-0.05120191474943098,103.23407343550612,239.9990633109038,0.5760340094566345,1248,50
-0.5951984151703896,0.4930903966244198,-0.051054009272984924,104.09288647908267,240.05521781656654,0.5760441720485687,1248,50
-0.49261197050536853,0.5081409388832716,0.007764484188951537,102.84502487978645,226.55387957770225,0.5845029354095459,1420,50
-0.6592620595994976,0.36426643225235694,-0.14749781367357032,101.61335768805412,232.06789343185798,0.5751376152038574,1420,50
-0.6623982403517152,0.44017586394648833,-0.11111118820261345,99.07581155007063,236.38767281627904,0.5755400061607361,1420,50
-0.643237136046454,0.44771582403652255,-0.09776065600496575,100.19957909460484,239.40850267514443,0.5763432681560516,1420,50
-0.6379843799967624,0.44700307261139977,-0.09549065369268131,100.84071450258043,238.97326183621104,0.5761986672878265,1420,50
-0.6375329744202379,0.4543073378701582,-0.09161281827503986,100.91828321285618,239.96473172421526,0.5773387849330902,1420,50
-0.6384981494950608,0.4577946569441698,-0.09035174627544548,101.33040162326637,237.849626035752,0.5771580934524536,1420,50
-0.6434018136403487,0.45518098386177946,-0.0941104148892846,100.4077930134647,238.8847558954241,0.5776759088039398,1420,50
-0.6216608582103267,0.46246570214130067,-0.079597578034513,103.068668733568,238.20596855858946,0.5779038667678833,1420,50
-0.631326643228477,0.4670678103511421,-0.08212941643866745,102.17171433033933,238.37475014947324,0.5779128074645996,1420,50
-0.6387313562297651,0.46480906987167153,-0.08696114317904677,102.05574967473146,239.29715091432413,0.5775130689144135,1420,50
-0.6319362096231275,0.47287159572537146,-0.079532306948878,102.64912607807446,239.53623569727344,0.5768322646617889,1420,50
-0.631351714020797,0.4555850363712461,-0.08788333882477548,102.21179681758485,240.14787160345475,0.5769335627555847,1420,50
-0.6200199570506195,0.46788989041519347,-0.07606503331771303,102.98355358020508,238.1493118878219,0.577403336763382,1420,50
-0.6227824694953981,0.4577516304132419,-0.08251541954107808,102.73529785074743,241.02164392128233,0.5770709216594696,1420,50
-0.6307445707325673,0.45236467420350485,-0.08918994826453122,103.04875367614213,239.03066852710734,0.5771783292293549,1420,50
-0.6364545141067879,0.44519122963465957,-0.09563164223606416,102.45588782909235,241.77889623757608,0.5771367847919464,1420,50
-0.5147557240780374,0.6120582388465073,0.04865125738423498,100.24015095811222,239.00960789899295,0.5914804339408875,50,264
-0.5086219154012834,0.6103208525851133,0.050849468591914915,101.30022731007736,239.24262566835412,0.592049777507782,50,264
-0.5091883556548413,0.6145965740106564,0.05270410917790752,99.97148645162187,238.7796015459594,0.5923962891101837,50,264
-0.4976290071151701,0.6302344316158629,0.0663027122503464,100.20730592178376,239.5223579114715,0.5937845706939697,50,264
-0.48923178707311804,0.6460751754178033,0.07842169417234265,99.8862189874414,238.99498937656682,0.5946408808231354,50,264
-0.48646725494963844,0.6420403549892855,0.07778655001982351,100.46615504201704,237.68673780741733,0.594961017370224,50,264
-0.48511047556858133,0.630740270158392,0.07281489729490531,99.66341890016047,238.10270985594389,0.5951899290084839,50,264
-0.48288438706728176,0.6359958414716412,0.07655572720217974,100.12692922396931,238.3719639505804,0.5955617129802704,50,264
-0.4753482464156137,0.6349145357422892,0.07978314466333775,100.50953514332764,238.62846774581308,0.5959793031215668,50,264
-0.4840995262451598,0.6404924214480011,0.07819644760142067,100.06161711099179,239.3134163961255,0.5965486764907837,50,264
-0.4588859683681446,0.5054608975605186,0.023287464596186996,102.28645058929493,221.7437881141878,0.5920027196407318,50,264
-0.4599086965381441,0.48312107991906805,0.011606191690461981,100.64913397160429,220.1418745307586,0.5910679996013641,50,264
-0.4838737459601489,0.6564573558438771,0.08629180494186409,97.59173188388552,240.33955613063668,0.5971031188964844,50,264
-0.47359377364574395,0.6585444018550296,0.09247531410464283,97.25164169993644,238.3363317686017,0.597648024559021,50,264
-0.49043712090088587,0.6370617048255717,0.0733122919623429,97.67245959233665,241.34856177931826,0.5969826877117157,50,264
-0.4873771290747127,0.6357252970287259,0.07417408397700662,98.18840052545343,238.2089172567773,0.5966458916664124,50,264
-0.4932445372921739,0.6308894392205504,0.06882245096418826,97.41596756472921,240.8587979943097,0.5973339378833771,50,264
-0.4823961862579548,0.6199347770214015,0.06876929538172338,98.59599393858417,239.46384598956865,0.596953958272934,50,264
-0.4920701471655421,0.6242415375109778,0.06608569517271784,98.9237005953457,240.90640223676766,0.5969980657100677,50,264
-0.49795939164475433,0.6278439246605904,0.06494226650791801,99.34977838839626,240.55721189381302,0.596852719783783,50,264
-0.4859798650495142,0.6220708329306844,0.06804548394058513,99.05274032966004,241.6098688984157,0.5976926684379578,50,264
-0.5067368425252496,0.6259399117394334,0.05960153460709189,100.41220227825852,240.0530349328598,0.5968067944049835,50,264
-0.4990692827363784,0.6185562057910892,0.05974346152735538,98.17164100889784,242.06717113355944,0.5978308916091919,50,264
-0.4953682939051307,0.6255215976940528,0.06507665189446105,100.71677979931539,240.26784139850355,0.5974559187889099,50,264
-0.4920570166127367,0.6081913321554516,0.05806715777135746,99.25962365010366,242.12803674836638,0.5982537865638733,50,264
-0.48719509578585984,0.6231272075695821,0.06796605589186111,99.73296402764552,240.8983693292742,0.5975319147109985,50,264
-0.47663695669820644,0.624997024376183,0.07418003383898827,100.13396756566345,241.1845091078027,0.5981464385986328,50,264
-0.48074674561485464,0.6191086328992863,0.06918094364221583,100.32027055264047,241.05965610110366,0.5981686115264893,50,264
-0.4839755265555188,0.6217395874195819,0.06888203043203156,100.23999638304656,240.545126239579,0.5980159044265747,50,264
-0.5139727769046154,0.5910124343885196,0.03851982874195209,99.92161522071915,242.68838165994075,0.5989936292171478,221,264
-0.5079180102279823,0.6078547693952053,0.0499683795836115,101.89932263955616,241.38386019015704,0.5982190370559692,221,264
-0.5158531157768007,0.5900998873857172,0.03712338580445823,99.65382581600711,241.44985535860823,0.5985328257083893,221,264
-0.510935638970233,0.6054738614203641,0.04726911122506555,100.7931324813845,240.38820294026786,0.5981452167034149,221,264
-0.5068315359723579,0.5174782426806642,0.005323353354153182,98.54864115039086,222.70904130767198,0.5965889990329742,221,264
-0.42367805735795433,0.47097589525723477,0.02364891894964022,104.53356673899086,215.92203911340135,0.5957864224910736,221,264
-0.513911140553015,0.6132328321250228,0.04966084578600388,96.5666692431187,237.8980622429857,0.6000772714614868,221,264
-0.5285056296768048,0.5865191674880738,0.029006768905634472,97.70273150208419,238.1316317272824,0.5989074409008026,221,264
-0.5191398213116813,0.5957935512506178,0.038326864969468244,98.25419914236156,240.03497400417587,0.5965524911880493,221,264
-0.501577395691158,0.5847491220266908,0.04158586316776641,99.18364922352947,239.20844348438368,0.5951041877269745,221,264
-0.516730383186687,0.5909945554440382,0.037132086128675634,99.79858578510294,239.9696039637789,0.5955877602100372,221,264
-0.5116677984921953,0.5972424084382527,0.042787304973028684,100.25705426824813,239.32165589986295,0.5963046550750732,221,264
-0.5129495886634485,0.6003099951537639,0.0436802032451577,100.75830161428604,242.10581531830616,0.5978909730911255,221,264
-0.5136912210229169,0.5939204016405646,0.04011459030882386,100.59401036537365,241.4089301120424,0.598488062620163,221,264
