left_ratio_x,left_ratio_y,right_ratio_x,right_ratio_y,left_width,left_height,right_width,right_height,pitch,screen_x,screen_y
-0.49125964934881766,0.4754794813168188,0.5724672655418082,0.49864020236315665,73.42687914760823,22.082318988679802,76.03469558452727,21.520103386926642,-102.60970294475555,455,20
-0.4916988849810532,0.4986684175694317,0.5831420602389519,0.5038898927338322,73.16252173374954,22.24165965909418,76.7495616825053,22.352154646066182,-101.50728285312653,455,20
-0.4912712926485698,0.4472628043525409,0.562996947558041,0.5334069461685144,75.65864926470503,22.587697246011864,75.92332174103876,22.99995958349285,-103.41995000839233,455,20
-0.4919537219905428,0.4638759053540773,0.5537012535565973,0.4764699954520181,75.182194228894,22.301572540931044,76.74985419582727,22.928572411285028,-100.65799355506897,455,20
-0.4909835628346893,0.47632922180629655,0.5584658371318558,0.5255783532932133,77.19729542590737,22.54640437704849,75.07721986056862,20.130624018623873,-103.28833937644958,455,20
-0.4804117947964484,0.5008726054690981,0.5526904077940927,0.5181969295117145,77.51514336513647,20.794945273344204,75.54287687375206,21.27769370931252,-101.48531556129456,455,20
-0.47952434961015106,0.508207822343432,0.5617390601539235,0.5075230043332777,77.13880819333943,21.172658396061824,77.1492472939817,22.989130651497355,-100.9755939245224,455,20
-0.4927016481516878,0.4777106710265178,0.562364596825734,0.5420889545726069,74.45904905946594,19.94528494861769,76.3458923838525,23.20082368631796,-101.81414902210236,455,20
-0.49086625846250226,0.45765876032363556,0.569509941254557,0.5063750372677936,74.80996439216393,20.0419682740259,76.20868496715322,22.413567122565716,-101.6024100780487,455,20
-0.4816665297452464,0.5122816968022644,0.5748946149555222,0.49950112496073124,76.04019056263712,21.39766150696957,75.23311710781596,22.242083588804306,-99.95317339897156,455,20
-0.4938459397893424,0.5184388586494076,0.5787442600046487,0.47688695564147937,73.50279526914782,21.246221507418333,75.76390179395712,20.96270330625183,-100.00525116920471,455,20
-0.502154161518255,0.4684221965534344,0.5547706748235349,0.4800337786701675,70.66722246502775,21.946324239889716,75.95066288226377,22.161064179984983,-104.17914927005768,455,20
-0.5004647002432335,0.5101029163596129,0.572439787143804,0.4468096687999856,73.25101227043665,20.24204930437156,74.15771842843957,20.92178609626371,-104.74193036556244,455,20
-0.5049751084602152,0.49889595356870386,0.5671973281244307,0.4683408083330218,73.40579635423035,19.3219324089771,73.81675746073682,20.548294835009653,-103.4133517742157,455,20
-0.5139941014745655,0.4371368730213605,0.5642514330358169,0.47977992519387724,70.08094909001653,19.410118577721658,72.89376124298089,19.192830297455433,-105.48934936523438,517,20
-0.5134662649953705,0.4425753745679819,0.49825045247846944,0.37174382654169735,70.02684178046573,16.169493138671324,72.20899548386514,12.905813610233972,-102.43539690971375,517,20
-0.5187494668379833,0.48005761720305024,0.47552427747176745,0.21816042086406362,69.90466580855592,11.563492575971246,74.97964223261087,5.133218824140795,-94.05200242996216,517,20
-0.504743281885844,0.44959650496634485,0.4961416377024122,0.45290341386732724,71.0910322831817,14.533724571284106,72.15562097301135,13.101636508159913,-96.56594574451447,517,20
-0.5037781393231265,0.5029161956989782,0.5723870869816602,0.4153981150423809,70.55754576578548,17.89157665604718,71.20908879647384,15.104249982397935,-100.04984557628632,517,20
-0.5180134799446154,0.45501122015988377,0.5586746335234005,0.4388534680546656,70.09279637005059,18.716452771218457,71.55063717297313,18.30666986880135,-101.44701361656189,517,20
-0.5192078167971497,0.5128701191411629,0.5741043661150429,0.4495775752811359,70.69331391352951,19.576298275163794,71.97403901663868,20.106116171956817,-105.10649085044861,517,20
-0.5082442193527054,0.5153434627643152,0.5832737627705689,0.4551543331558605,69.80919102835774,18.406157042176122,72.82187668633927,20.56890285106747,-107.66845643520355,517,20
-0.5266854213822407,0.5094495785495734,0.5766749935887883,0.4611563324676888,67.8494592676167,21.46657704781899,72.69188759193348,20.800650968235903,-108.4324836730957,517,20
-0.5204114384770252,0.48838418226409824,0.5569489854371413,0.4886831726456643,69.77268064071545,22.724186672318073,72.17814892402181,20.713491938594604,-106.7852908372879,517,20
-0.5195602498152881,0.5439949595883988,0.5719221752333796,0.43753206506065645,72.33897783909143,23.178523961938836,73.51428336448456,21.68380395722067,-112.68665492534637,517,20
-0.5219805287534343,0.47308068265401576,0.5768762025016021,0.43006972641077557,73.05264294246057,22.06216352266515,75.42044973532516,21.143556465844895,-98.31240177154541,517,20
-0.5170720986325205,0.49775714799233184,0.5579064584966534,0.4184550853364557,74.91758513212812,23.133344685042243,75.62059189537524,23.06516603396387,-100.91096341609955,517,20
-0.5188161215567196,0.4849700655762386,0.5526624757040894,0.47069843631034775,73.30189481937978,24.21709707357543,77.34304438566316,25.183103060576443,-92.70839273929596,517,20
-0.5210041811210178,0.4880185097032761,0.5593480114785426,0.47736133853308094,73.51528924178136,23.79356729140543,74.86306061706958,24.949665686114688,-93.20752501487732,517,20
-0.5227803955770912,0.5404576839290836,0.5491623224804344,0.5036226195070399,73.62649110537194,26.603859657504405,74.44692409902665,24.600866032106435,-92.34957754611969,579,20
-0.5396223795976963,0.49891944487707385,0.5709930566473135,0.4833234825922128,74.31988888761047,25.29590631320392,71.98862206536954,22.7578123444187,-93.32302629947662,579,20
-0.5567606452939462,0.42667109840203127,0.5253132125167657,0.5448347555917332,69.62890140988858,13.524680548882701,71.30036676555682,14.292249219172,-80.87388038635254,579,20
