left_ratio_y,right_ratio_y,avg_ratio_y,left_height,right_height,avg_height,normalized_y,screen_x,screen_y
0.38873703751964156,0.3923703069354751,0.3905536722275583,28.00530719381418,32.62830168552149,30.316804439667834,0.776230663061142,50,50
0.4163940645359566,0.3945336556453625,0.4054638600906596,28.624447925207075,30.74222364412426,29.683335784665665,0.7758855521678925,50,50
0.4150794847804122,0.41365226674040917,0.4143658757604107,28.483869916000785,32.0403592206057,30.262114568303243,0.7758799493312836,50,50
0.41694504020107426,0.4174437087816721,0.4171943744913732,28.186591992136727,31.91851772448992,30.05255485831332,0.7759285569190979,50,50
0.4110417022015507,0.4064355144778426,0.40873860833969666,27.959485737666768,31.585002945644188,29.77224434165548,0.7756370007991791,50,50
0.41028108360276355,0.40067445588015005,0.4054777697414568,28.08396432924504,31.660947323495616,29.872455826370327,0.7754366099834442,50,50
0.39233805422450896,0.40555305394266805,0.3989455540835885,28.212433888179586,32.32293144268394,30.267682665431764,0.7753231227397919,50,50
0.4323391556964685,0.41023285965116935,0.42128600767381896,26.41883637152075,30.608627876304926,28.51373212391284,0.7747873961925507,50,50
0.44545648125065085,0.41288127324410545,0.4291688772473782,26.90245702678104,30.80238086531551,28.852418946048275,0.7747352123260498,50,50
0.44154652436367847,0.41475957464247193,0.4281530495030752,27.124207829646167,31.2680343367073,29.196121083176735,0.7746095657348633,50,50
0.46940604964054344,0.41499963152397124,0.44220284058225734,28.190053420873245,30.943903764367484,29.566978592620366,0.7737562358379364,50,50
0.4720548310273973,0.4118422561857179,0.4419485436065576,28.36515673038077,30.148739476324643,29.256948103352705,0.7725383043289185,50,50
0.4696064994442107,0.41641618644155276,0.4430113429428817,28.65519131722928,30.174219554707758,29.41470543596852,0.7713189125061035,50,50
0.4972699646133434,0.43054703870724914,0.4639085016602963,29.669946978421244,31.42061736424339,30.545282171332317,0.7712981700897217,50,50
0.49302250767767103,0.43541006914284236,0.4642162884102567,29.88547325642693,31.35206828965831,30.61877077304262,0.7709528803825378,50,50
0.4795103912825491,0.4274731997057055,0.4534917954941273,29.364467623450132,33.7667050653984,31.565586344424265,0.7700182497501373,50,50
0.4896885147601066,0.4250905561077116,0.45738953543390914,30.21856203712523,32.44087461137208,31.329718324248656,0.7696623504161835,50,50
0.4809074668375093,0.41876240694666106,0.4498349368920852,31.318478715196576,30.901667992528946,31.11007335386276,0.7689019441604614,50,50
0.47542072707929534,0.4213672586933287,0.448393992886312,31.09945002574389,31.534382174406026,31.31691610007496,0.7666209638118744,50,50
0.4605971496725491,0.4317814690517795,0.4461893093621643,31.97175661730804,31.52713582860785,31.749446222957943,0.7656814455986023,50,50
0.45582362162786993,0.4168454741041097,0.4363345478659898,31.641977003011586,31.814220543781232,31.72809877339641,0.7637775540351868,50,50
0.4411540821436425,0.4105158897333289,0.4258349859384857,32.418806149583226,30.64476043262929,31.531783291106258,0.7612822353839874,50,50
0.48753035291100766,0.4228902264604731,0.4552102896857404,30.319189455140364,31.520064886929152,30.919627171034758,0.7597232758998871,50,50
0.48180758398594187,0.43749028318781435,0.4596489335868781,30.144615415604704,32.50372461476175,31.324170015183228,0.7552597522735596,50,50
0.47812568432143177,0.4504221749336935,0.46427392962756264,29.331165294852,33.76258509807974,31.54687519646587,0.7489479184150696,50,50
0.5088886934725263,0.4718503253717069,0.4903695094221166,29.667524731786138,33.18594850946385,31.426736620624993,0.7370629608631134,50,50
0.4872750608722023,0.4843522269720169,0.4858136439221096,31.25098015521072,32.05651163502234,31.65374589511653,0.7316811084747314,403,50
0.48844072304865505,0.47782565037783875,0.4831331867132469,30.80329411157573,31.23499927361888,31.019146692597303,0.7323684096336365,403,50
0.48240088977888246,0.47942450988981916,0.4809126998343508,30.7108362451829,31.90598092161597,31.308408583399434,0.7327746748924255,403,50
0.4862884902173464,0.47799610548267746,0.48214229785001195,31.01468172045807,31.820191387417346,31.41743655393771,0.7328202426433563,403,50
0.4881634032670984,0.48160122516354376,0.4848823142153211,30.937100461630518,31.967617411816143,31.45235893672333,0.7329840362071991,403,50
0.4876974045183776,0.4879577737492808,0.4878275891338292,30.280161538022384,31.9786119282235,31.129386733122942,0.7329151034355164,403,50
0.4986084186543262,0.48113575442323175,0.489872086538779,30.480999428181825,31.53026565657081,31.00563254237632,0.7327737212181091,403,50
0.4919936339939631,0.4861532152520519,0.4890734246230075,30.648232639017277,32.151867922386266,31.40005028070177,0.7327192425727844,403,50
0.4985632329855309,0.47454626985282483,0.48655475141917787,30.85277851823679,32.012584374366284,31.432681446301537,0.7325814664363861,403,50
0.5026316158122914,0.463807692104611,0.48321965395845123,30.819876891940165,31.092844862095184,30.956360877017673,0.7326122224330902,403,50
0.5109819862012941,0.48028270518482413,0.49563234569305914,30.647549184214558,31.98393930812099,31.315744246167775,0.7328104674816132,403,50
0.5053774708439499,0.4705682749906371,0.4879728729172935,30.958508802363593,31.793056992406424,31.375782897385008,0.7327207624912262,403,50
0.4980493678774778,0.4802206370385103,0.489135002457994,30.340855142979375,31.84236212523454,31.091608634106958,0.7325930893421173,403,50
0.48465941252707884,0.4811260827183659,0.4828927476227224,29.859255153681232,31.776416178634623,30.817835666157926,0.7324976921081543,403,50
0.46191659052175393,0.48117902012441294,0.47154780532308344,29.7064041308439,31.256522347600725,30.481463239222315,0.7313869595527649,403,50
0.4588357780614078,0.4917748531036029,0.4753053155825053,29.966753813255796,30.77208469654582,30.36941925490081,0.731139212846756,403,50
0.46414773331266973,0.5033989764617265,0.4837733548871981,29.703268056175926,31.549363863002522,30.626315959589224,0.7308176755905151,403,50
0.4691443104024649,0.5082668055620572,0.488705557982261,29.78044503871354,31.260630917688353,30.52053797820095,0.7303116619586945,403,50
0.474073345703147,0.5103007760197266,0.4921870608614368,29.14967545155689,30.900136187897953,30.024905819727422,0.7300279438495636,403,50
0.4652357450524769,0.5149572446034683,0.4900964948279726,29.094865958791964,31.067746982786986,30.081306470789475,0.730260044336319,403,50
0.459745996379271,0.510259231539908,0.48500261395958955,29.646570018549813,32.25695252337472,30.951761270962265,0.7301341891288757,403,50
0.4541092438888833,0.5062246140616024,0.4801669289752428,29.32038356515309,31.658870047442147,30.48962680629762,0.7300052344799042,403,50
0.4589285638121284,0.5226258503622564,0.4907772070871924,28.971665117333284,31.616968782383832,30.29431694985856,0.7301951944828033,403,50
0.47574169696812146,0.5081576478447047,0.4919496724064131,29.91682437818901,32.018553833435135,30.96768910581207,0.7302578389644623,403,50
0.4646910342653165,0.5093965501159599,0.4870437921906382,29.26472902381496,31.836678138541608,30.550703581178283,0.7300764918327332,403,50
0.4652035997632423,0.5228569111321827,0.4940302554477125,29.121507325710482,32.333085444281146,30.727296384995814,0.7304457426071167,403,50
0.4595697508793151,0.45873025740632983,0.4591500041428225,28.624065473200318,32.13232324339526,30.37819435829779,0.7312597930431366,756,50
0.463892328375414,0.46426123411737424,0.4640767812463941,28.502356327102692,31.95056725859259,30.22646179284764,0.731267899274826,756,50
0.4584605835396699,0.4592453725548427,0.45885297804725633,28.812666076085225,32.20084962520283,30.50675785064403,0.7309793829917908,756,50
0.4594454523682989,0.46615926214691966,0.4628023572576093,29.148255811290653,32.354755576555895,30.751505693923274,0.73094642162323,756,50
0.4618769393147527,0.4739780221693208,0.4679274807420367,29.19327553409121,32.2496603453793,30.721467939735255,0.7310564815998077,756,50
0.4639670123752683,0.4696462386493881,0.4668066255123282,28.89152612933109,31.70141159445089,30.29646886189099,0.7305392324924469,756,50
0.4680954837766843,0.4662852647760646,0.46719037427637444,29.44423497111518,32.182969499154176,30.813602235134677,0.7306597232818604,756,50
0.46084737738176534,0.46772078619674634,0.46428408178925584,28.861932196266128,31.97147399710843,30.41670309668728,0.7304607033729553,756,50
0.47278385831652797,0.46265082328505924,0.46771734080079364,29.068105112693527,32.309171965090904,30.688638538892214,0.7303592562675476,756,50
0.46842422005666,0.471602925061231,0.4700135725589455,29.012809085111623,33.26996886608474,31.141388975598183,0.7304596304893494,756,50
0.4651484363249063,0.4744028789092955,0.46977565761710094,28.93868474499761,32.42024710208668,30.679465923542143,0.7304080724716187,756,50
0.4745024665491645,0.48008916130691603,0.47729581392804027,28.95183406466294,33.74597928362096,31.34890667414195,0.7304066121578217,756,50
0.4701873960885447,0.47879918607092764,0.47449329107973615,28.98807499472595,33.600270950715235,31.29417297272059,0.7303161323070526,756,50
0.4760446984826418,0.47120367179976114,0.47362418514120147,29.1590496721443,33.007990552773045,31.08352011245867,0.7301948964595795,756,50
0.4784220466178825,0.47707266183737757,0.47774735422763004,29.175482932911994,33.56075977980071,31.368121356356355,0.730106383562088,756,50
0.4674296784653639,0.48574039359260585,0.47658503602898483,29.31086149342728,33.52061688337437,31.415739188400828,0.7299960851669312,756,50
0.4634554254309917,0.47944870518869553,0.4714520653098436,29.09537382780311,32.67196184052679,30.883667834164953,0.7296701967716217,756,50
0.47053732327336306,0.4894450894611158,0.47999120636723946,29.36435336274037,33.55913632482838,31.461744843784373,0.729749858379364,756,50
0.4558869174317425,0.4839254048929385,0.4699061611623405,28.620197394434577,33.24607278209977,30.933135088267175,0.7295739650726318,756,50
0.4649491769880924,0.47617921966557025,0.47056419832683133,29.092445965298282,32.991191150531904,31.041818557915093,0.7294960618019104,756,50
0.46610140032143943,0.488466551285919,0.4772839758036792,28.957412121809956,33.73153003910015,31.34447108045505,0.7295539975166321,756,50
0.4568802738747077,0.4790699173590187,0.46797509561686323,28.589813601179088,33.29655105300554,30.943182327092313,0.7295537292957306,756,50
0.4666880212376919,0.48798827064697897,0.4773381459423354,28.983360033929582,32.9356361203066,30.95949807711809,0.7295622527599335,756,50
0.47598880360742113,0.4768475302639962,0.47641816693570865,28.98882484553939,33.33887481985609,31.16384983269774,0.729500025510788,756,50
0.47614143982667584,0.4800422326350171,0.4780918362308465,29.25398235551471,33.8047951144838,31.52938873499926,0.7295339107513428,756,50
0.473689948234278,0.47168579523182735,0.4726878717330527,28.90990047989541,33.225228494695855,31.067564487295634,0.7294515371322632,756,50
0.4729501077829981,0.4815843015310286,0.47726720465701333,29.40224432065096,33.33524163116365,31.368742975907303,0.7296307384967804,756,50
0.4710395493875921,0.47556896243832103,0.47330425591295655,28.682398999499455,33.573070915386715,31.127734957443085,0.7296187877655029,756,50
0.4724606699758823,0.4784619224878113,0.4754612962318468,29.373706609567265,34.05300853913609,31.713357574351676,0.7297505140304565,756,50
0.47929712619289017,0.4808641093228471,0.48008061775786864,29.118320715192134,33.354110249781215,31.236215482486674,0.7299098074436188,756,50
0.4824533868091707,0.48408059434402095,0.48326699057659583,29.781500948800385,33.97744271434933,31.879471831574858,0.7301311492919922,756,50
0.490555762217699,0.4655940772612388,0.4780749197394689,31.43736215840702,30.096427091836134,30.766894625121576,0.7300214171409607,1109,50
0.4923480371034445,0.47984784468268493,0.4860979408930647,31.206949418575586,30.446956957976283,30.826953188275937,0.7300462424755096,1109,50
0.48826258067053957,0.47827639468492744,0.4832694876777335,31.511971455070682,29.816016387320236,30.66399392119546,0.7299640774726868,1109,50
0.5018027064961423,0.4576188328908903,0.47971076969351634,31.04127590071208,29.349989625747455,30.195632763229767,0.7298947870731354,1109,50
0.4967507161703747,0.4685943462645674,0.48267253121747106,31.61497794449487,29.822265491213678,30.718621717854276,0.7298979461193085,1109,50
0.4998545431601649,0.4605016618170317,0.4801781024885983,31.606303547008014,29.342247261763372,30.474275404385693,0.7298901379108429,1109,50
0.4965395600960489,0.46352473699205077,0.48003214854404985,31.58499188287231,30.357027682847928,30.97100978286012,0.7298552691936493,1109,50
0.4997622269064108,0.470307299838556,0.4850347633724834,31.783326758276154,30.840944143717213,31.312135450996685,0.729812741279602,1109,50
0.49942275350709764,0.4621437662220814,0.48078325986458953,31.7496350012966,30.8232718166901,31.28645340899335,0.7299379408359528,1109,50
0.5118756094494258,0.4674741262177496,0.4896748678335877,32.27506714330711,30.97566898228495,31.62536806279603,0.7299191355705261,1109,50
0.5016380662367851,0.4599589104879994,0.48079848836239225,31.928441104980347,30.77403029928633,31.351235702133337,0.7298729717731476,1109,50
0.5126286479943876,0.4710499612235753,0.4918393046089814,33.44723410591065,30.421975310540688,31.93460470822567,0.7291556000709534,1109,50
0.5031664616425787,0.4880929575373352,0.495629709589957,32.35701710305723,30.758638581114027,31.55782784208563,0.7290476858615875,1109,50
0.5170698432882203,0.49598200786908897,0.5065259255786546,33.58858947127272,31.40024581397877,32.49441764262575,0.7285405099391937,1109,50
0.5125257804319958,0.4842513657424706,0.49838857308723317,33.44138724647659,31.2408645394216,32.341125892949094,0.7281821966171265,1109,50
0.5295245788976696,0.4792490626060388,0.5043868207518541,34.274639142487295,31.080844045880934,32.67774159418411,0.7279682159423828,1109,50
0.5221844379280364,0.46780675934917515,0.49499559863860576,35.03724787864854,31.411596554066158,33.224422216357354,0.7278907597064972,1109,50
0.5162459779440292,0.460814297387586,0.48853013766580755,34.72055048453215,31.27302800195527,32.99678924324371,0.7280163764953613,1109,50
0.5169409362873225,0.4722638208550966,0.4946023785712096,35.66087298036131,31.76560337998444,33.71323818017288,0.7282381653785706,1109,50
0.5293405595752835,0.4681449076934759,0.4987427336343797,36.02071053718346,31.33404233464275,33.677376435913104,0.7284147441387177,1109,50
0.5174263767131699,0.4713999504238209,0.4944131635684954,35.632268559725176,31.62826608524349,33.63026732248433,0.7283937931060791,1109,50
0.5165384191263837,0.47509589276590164,0.4958171559461426,35.51618259815041,31.680306922749658,33.59824476045003,0.7283300757408142,1109,50
0.5219680849258828,0.4685988306601773,0.49528345779303007,35.35725283701069,31.276901817225614,33.317077327118156,0.7285909056663513,1109,50
0.5126083387011592,0.4731679498193099,0.49288814426023453,35.12403881046103,31.153643790429815,33.13884130044542,0.7285899519920349,1109,50
0.5177846019216833,0.4737938499921563,0.49578922595691977,35.15918024090166,31.58965401390034,33.374417127401,0.7286758422851562,1109,50
0.5189081899847734,0.472413639486957,0.4956609147358652,34.999065274700946,31.62498841175202,33.312026843226484,0.72858726978302,1109,50
0.5141906812000184,0.46800345924618164,0.4910970702231,34.71911766206739,30.772550247196996,32.74583395463219,0.7284394800662994,1109,50
0.5148468435702136,0.47780948741345797,0.4963281654918358,35.10010717874608,30.92120289034016,33.01065503454312,0.7285459339618683,1109,50
0.5315043988355602,0.46979890883596404,0.5006516538357622,35.16760220346194,31.231536179387472,33.19956919142471,0.7285082042217255,1109,50
0.5269212908031202,0.4711062014239995,0.49901374611355986,35.219498795250026,30.626996296673045,32.92324754596154,0.7286949753761292,1109,50
0.5228322563046999,0.4739131789832611,0.4983727176439805,35.01242644229483,30.83638460058316,32.924405521439,0.7285671532154083,1109,50
0.5313374444757837,0.4685586134233722,0.4999480289495779,33.87759253958846,30.749829059555154,32.31371079957181,0.7284829020500183,1109,50
0.5157942775550269,0.4829556168747551,0.499374947214891,34.213801597202306,30.779927353433546,32.49686447531793,0.7287412881851196,1109,50
0.5141421134548064,0.4679025013522545,0.4910223074035305,34.623861246903104,31.12093330568559,32.87239727629435,0.7285859882831573,1109,50
0.5334652231086228,0.4521753104455896,0.4928202667771062,34.86228198419383,29.339867482061877,32.10107473312785,0.7276400327682495,1462,50
0.5111864193306173,0.4584456116999817,0.4848160155152995,35.16683516654004,28.448104656593955,31.807469911566997,0.7273766398429871,1462,50
0.5177612887837928,0.4643094251939559,0.49103535698887435,34.35834057649238,28.846650362120055,31.60249546930622,0.7270933985710144,1462,50
0.5022381191932833,0.4608563806436814,0.48154724991848236,34.74135905442293,29.34340850262556,32.04238377852425,0.7264416813850403,1462,50
0.49945169460956373,0.44112070405163295,0.47028619933059834,34.94239764722534,30.742035563807736,32.84221660551654,0.7262011468410492,1462,50
0.5063298502849852,0.457384691106497,0.48185727069574114,35.4657500183457,30.13627783253361,32.801013925439655,0.7259300947189331,1462,50
0.5016905859316053,0.45166414104926794,0.47667736349043666,35.47395713480106,30.230212599538522,32.85208486716979,0.7260617315769196,1462,50
0.5084904016455881,0.47257693323297256,0.49053366743928034,35.9149977314227,28.98480003856852,32.44989888499561,0.7261794209480286,1462,50
0.514750757024836,0.4472240642790432,0.4809874106519396,35.02762336441941,29.012071279942614,32.019847322181015,0.7261800765991211,1462,50
0.515597462031217,0.4788698518532616,0.4972336569422393,34.82789598544881,28.31757592439046,31.572735954919636,0.7265322208404541,1462,50
0.5066929842172165,0.4666049103233114,0.486648947270264,34.28599805313797,28.868358964489712,31.577178508813844,0.7266574203968048,1462,50
0.5009361329602618,0.46278623419839565,0.4818611835793287,35.1177086391551,28.487019830627087,31.802364234891094,0.7265037894248962,1462,50
0.5016688966443632,0.4558388018814478,0.47875384926290554,34.67555806759679,29.338915331771986,32.007236699684384,0.7264003455638885,1462,50
0.5106418589681236,0.4850115877009412,0.49782672333453243,36.52648606054562,28.393661853741683,32.46007395714365,0.7266480922698975,1462,50
0.5110891387656029,0.4552125041383178,0.48315082145196037,35.79560880504903,30.441717569820668,33.11866318743485,0.725929468870163,1462,50
0.5128847317089459,0.45745824923097267,0.4851714904699593,35.82466887766409,29.9848029138127,32.9047358957384,0.7260920107364655,1462,50
0.5173106662569893,0.46077886943441776,0.4890447678457035,36.17034382839581,29.910097557118572,33.04022069275719,0.7259622812271118,1462,50
0.5192655631478442,0.4604057387651614,0.48983565095650283,36.1554141214329,28.875915488963383,32.51566480519814,0.726320743560791,1462,50
0.5213460862687546,0.45218719999721263,0.48676664313298357,36.407977059978,29.217378904643105,32.812677982310554,0.7259861528873444,1462,50
